ñeeyoasa	<i>GUA:</i> ñeeyoasa. <i>ESP:</i> crucigrama. <i>QUE:</i> simp'asqa simi. <i>AYM:</i> k'anata aru. 
oviä	<i>GUA:</i> ov<s>i</s>ä. <i>ESP:</i> crudo. <i>QUE:</i> chawa. <i>AYM:</i> chawa, chuqi. 
piatäta	<i>GUA:</i> p<s>i</s>atäta. <i>ESP:</i> crueldad. <i>QUE:</i> jawcha. <i>AYM:</i> irija, saxra, qhuru. 
yoasa	<i>GUA:</i> yoasa. <i>ESP:</i> cruz. <i>QUE:</i> chakata. <i>AYM:</i> chakana. 
pindekua, kuasa	<i>GUA:</i> p<s>i</s>ndekua, kuasa. <i>ESP:</i> cruzar. <i>QUE:</i> chakatay. <i>AYM:</i> makhataña. 
kuasa, pindekua	<i>GUA:</i> p<s>i</s>ndekua, kuasa. <i>ESP:</i> cruzar. <i>QUE:</i> chakatay. <i>AYM:</i> makhataña. 
kuatiarirumi	<i>GUA:</i> kuatiar<s>i</s>rumi. <i>ESP:</i> cuadernillo. <i>QUE:</i> qillqana p'anqacha. 
kuatiariru	<i>GUA:</i> kuatiar<s>i</s>ru. <i>ESP:</i> cuaderno. <i>QUE:</i> qillqana p'anqa. <i>AYM:</i> qillqaña panka. 
piyovakerai, pikerai	<i>GUA:</i> p<s>i</s>yovakera<s>i</s>, p<s>i</s>kera<s>i</s>. <i>ESP:</i> cuadradito. <i>QUE:</i> tawak'uchucha. <i>AYM:</i> sinillalla. 
pikerai, piyovakerai	<i>GUA:</i> p<s>i</s>yovakera<s>i</s>, p<s>i</s>kera<s>i</s>. <i>ESP:</i> cuadradito. <i>QUE:</i> tawak'uchucha. <i>AYM:</i> sinillalla. 
piyovake	<i>GUA:</i> p<s>i</s>yovake. <i>ESP:</i> cuadrado. <i>QUE:</i> tawak'uchu. <i>AYM:</i> sinilla. 
pikerairai	<i>GUA:</i> p<s>i</s>kera<s>i</s>ra<s>i</s>. <i>ESP:</i> cuadriculado. <i>QUE:</i> tawak'uchuchasqa. <i>AYM:</i> sinillachjata. 
irundike	<i>GUA:</i> irund<s>i</s>ke. <i>ESP:</i> cuadrilátero. <i>QUE:</i> tawamanya, tawachiru. <i>AYM:</i> pusi qawaya. 
pike	<i>GUA:</i> p<s>i</s>ke. <i>ESP:</i> cuadro. <i>QUE:</i> mast'awa. <i>AYM:</i> jana jamuqa, sich'i jamuqa. 
mboguao	<i>GUA:</i> mboguao. <i>ESP:</i> cuajar. <i>QUE:</i> tikayay. <i>AYM:</i> tikayaña. 
motatä	<i>GUA:</i> motatä. <i>ESP:</i> cuajarse, solidificarse. <i>QUE:</i> tikayay. <i>AYM:</i> tikt'aña. 
tekoaiño	<i>GUA:</i> tekoaiño. <i>ESP:</i> cualidad. <i>QUE:</i> sanawnin (H). <i>AYM:</i> irija. 
oipotague	<i>GUA:</i> oipotague. <i>ESP:</i> cualquier. <i>QUE:</i> mayqinpis, wakinpis, pipis. <i>AYM:</i> khitisa. 
irundipa	<i>GUA:</i> irund<s>i</s>pa. <i>ESP:</i> cuarenta. <i>QUE:</i> tawa chunka. <i>AYM:</i> pusi tunka. 
pojäanga	<i>GUA:</i> pojäanga. <i>ESP:</i> cuarta (medida). <i>QUE:</i> q'apa. <i>AYM:</i> chhiya. 
pisäarundi	<i>GUA:</i> p<s>i</s>säarund<s>i</s>. <i>ESP:</i> cuarta parte. <i>QUE:</i> tawa phatma, yaqa. <i>AYM:</i> taru, pusina mayapa. 
irundia	<i>GUA:</i> irund<s>i</s>a. <i>ESP:</i> cuarto (orden). <i>QUE:</i> tawa ñiqi. <i>AYM:</i> pusiri. 
irundi yasiñavo	<i>GUA:</i> irund<s>i</s> yas<s>i</s>ñavo. <i>ESP:</i> cuatrimestre. <i>QUE:</i> tawa killa, tawa tawa killa. <i>AYM:</i> pusi phaxsi. 
irundi	<i>GUA:</i> irund<s>i</s>. <i>ESP:</i> cuatro. <i>QUE:</i> tawa. <i>AYM:</i> pusi. 
irundi eta	<i>GUA:</i> irund<s>i</s> eta. <i>ESP:</i> cuatro mil. <i>QUE:</i> tawa waranqa. <i>AYM:</i> pusi waranqa. 
irundipopa	<i>GUA:</i> irund<s>i</s>popa. <i>ESP:</i> cuatrocientos. <i>QUE:</i> tawa pachak. <i>AYM:</i> pusi pataka. 
ñeomi, ñeova	<i>GUA:</i> ñeomi, ñeova. <i>ESP:</i> cubierta. <i>QUE:</i> p'anqap uyan. 
ñeova, ñeomi	<i>GUA:</i> ñeomi, ñeova. <i>ESP:</i> cubierta. <i>QUE:</i> p'anqap uyan. 
orova	<i>GUA:</i> orova. <i>ESP:</i> cubo. <i>QUE:</i> mach'ina, wayru. <i>AYM:</i> tika. 
tarave	<i>GUA:</i> tarave. <i>ESP:</i> cucaracha. <i>QUE:</i> apatara (L). 
arakaendaye	<i>GUA:</i> arakaendaye. <i>ESP:</i> cuento. <i>QUE:</i> jawariy. <i>AYM:</i> jawari. 
rete, jete	<i>GUA:</i> rete, jete. <i>ESP:</i> cuerpo. <i>QUE:</i> ukhu, kurku. <i>AYM:</i> janchi, tunu. 
jete, rete	<i>GUA:</i> rete, jete. <i>ESP:</i> cuerpo. <i>QUE:</i> ukhu, kurku. <i>AYM:</i> janchi, tunu. 
jete äregua	<i>GUA:</i> jete äregua. <i>ESP:</i> cuerpo geométrico. <i>QUE:</i> pacha tupusqa kurku. <i>AYM:</i> julli tunu. 
rete yereka	<i>GUA:</i> rete yereka. <i>ESP:</i> cuerpo que rueda. <i>QUE:</i> sinkuq kurku, qurmaq kurku, sinku (H). 
reteapua	<i>GUA:</i> reteapua. <i>ESP:</i> cuerpo redondo. <i>QUE:</i> muruq'u kurku. <i>AYM:</i> muruq'u tunu. 
yapo kuavëe	<i>GUA:</i> yapo kuavëe. <i>ESP:</i> cuestionar. <i>QUE:</i> siminakuy. <i>AYM:</i> jiskht'aña, chhikht'aña. 
maranduti	<i>GUA:</i> maranduti. <i>ESP:</i> cuestionario. <i>QUE:</i> tapuy qillqa. <i>AYM:</i> jiskht'a qillqa. 
oyepoiukatuvae	<i>GUA:</i> oyepo<s>i</s>ukatuvae. <i>ESP:</i> cuidadoso, escrupuloso. <i>QUE:</i> t'itupayaq. 
angareko	<i>GUA:</i> angareko. <i>ESP:</i> cuidar. <i>QUE:</i> qhawariy, yuyapuy. <i>AYM:</i> waqaychaña, uñjaña. 
oyepoiureve	<i>GUA:</i> oyepo<s>i</s>ureve. <i>ESP:</i> cuidarse a uno mismo. <i>QUE:</i> pituykachakuy (H). 
moirü	<i>GUA:</i> moirü. <i>ESP:</i> culebra (dorso negro, pecho blanco). <i>QUE:</i> illawi (L). 
tekomboete	<i>GUA:</i> tekomboete. <i>ESP:</i> culto. <i>QUE:</i> kultu. <i>AYM:</i> amuyuni, chuymani. 
teko	<i>GUA:</i> teko. <i>ESP:</i> cultura. <i>QUE:</i> kawsay, (cultura. <i>AYM:</i> sarnaqawi, jaqi lurawi. 
tekoregua	<i>GUA:</i> tekoregua. <i>ESP:</i> cultural. <i>QUE:</i> kultural. <i>AYM:</i> yatiwakicha. 
tuparai	<i>GUA:</i> tupara<s>i</s>. <i>ESP:</i> cuna. <i>QUE:</i> k'iraw (L). 
yoko	<i>GUA:</i> yoko. <i>ESP:</i> cuña. <i>QUE:</i> karqinpa (L). <i>AYM:</i> chillpi. 
ukei, taicho	<i>GUA:</i> ukei, taicho. <i>ESP:</i> cuñada. <i>QUE:</i> aqiy. <i>AYM:</i> warmasi (entre mujeres). 
taicho, ukei	<i>GUA:</i> ukei, taicho. <i>ESP:</i> cuñada. <i>QUE:</i> aqiy. <i>AYM:</i> warmasi (entre mujeres). 
pëu	<i>GUA:</i> pëu. <i>ESP:</i> cuñado. <i>QUE:</i> masay. <i>AYM:</i> masanu (mujer a hombre). 
paye	<i>GUA:</i> paye. <i>ESP:</i> curandero. <i>QUE:</i> jampiri. <i>AYM:</i> qulliri. 
porecha	<i>GUA:</i> porecha. <i>ESP:</i> curiosidad. <i>QUE:</i> k'uskiy. <i>AYM:</i> tuji, junch'ukiwi, uñaqawi. 
iporecha	<i>GUA:</i> iporecha. <i>ESP:</i> curioso. <i>QUE:</i> k'uski, tapuykachaq. <i>AYM:</i> junch'ukiri, iñasiri. 
mboesïro	<i>GUA:</i> mboes<s>ï</s>ro. <i>ESP:</i> currículum (currículo). <i>QUE:</i> kurikulum. <i>AYM:</i> yatiwakichawi. 
tembikuauka, tekokuauka	<i>GUA:</i> tembikuauka, tekokuauka. <i>ESP:</i> currículum vitae. <i>QUE:</i> kurikulum, kawsay raphi. <i>AYM:</i> jakawi laphi. 
tekokuauka, tembikuauka	<i>GUA:</i> tembikuauka, tekokuauka. <i>ESP:</i> currículum vitae. <i>QUE:</i> kurikulum, kawsay raphi. <i>AYM:</i> jakawi laphi. 
yere, ïti, ñape	<i>GUA:</i> yere, ïti, ñape. <i>ESP:</i> curva. <i>QUE:</i> tink'u, wintu, qhiski. <i>AYM:</i> q'iwi, link'u, k'uru. 
ïti, yere, ñape	<i>GUA:</i> yere, ïti, ñape. <i>ESP:</i> curva. <i>QUE:</i> tink'u, wintu, qhiski. <i>AYM:</i> q'iwi, link'u, k'uru. 
ñape, yere, ïti	<i>GUA:</i> yere, ïti, ñape. <i>ESP:</i> curva. <i>QUE:</i> tink'u, wintu, qhiski. <i>AYM:</i> q'iwi, link'u, k'uru. 
iyapitere	<i>GUA:</i> iyap<s>i</s>tere. <i>ESP:</i> cúspide. <i>QUE:</i> t'ukmu (H). <i>AYM:</i> patxa. 
pöapeipi	<i>GUA:</i> pöape<s>i</s>p<s>i</s>. <i>ESP:</i> cutícula. <i>QUE:</i> qarapa. 
charango	<i>GUA:</i> charango. <i>ESP:</i> charango. <i>QUE:</i> ch'aqwaku, charanku. <i>AYM:</i> charanku. 
ñemongeta	<i>GUA:</i> ñemongeta. <i>ESP:</i> charlar, conversar, departir. <i>QUE:</i> yawnay (L), rimanakuy. <i>AYM:</i> aruskipaña. 
kägui	<i>GUA:</i> kägui. <i>ESP:</i> chicha. <i>QUE:</i> aqha, asuwa. <i>AYM:</i> k'usa. 
chino	<i>GUA:</i> chino. <i>ESP:</i> chino. <i>QUE:</i> sap'ira. <i>AYM:</i> chinu. 
opiriri	<i>GUA:</i> opiriri. <i>ESP:</i> chispa, centella. <i>QUE:</i> kachachacha. <i>AYM:</i> k'ajta. 
ñembopiriri	<i>GUA:</i> ñembopiriri. <i>ESP:</i> chispear o centellar. <i>QUE:</i> kachachachay. <i>AYM:</i> k'ajtaña. 
pukauka, pukapuka	<i>GUA:</i> pukauka, pukapuka. <i>ESP:</i> chiste. <i>QUE:</i> asichiy qillqa, asina qilla. <i>AYM:</i> k'usillu. 
pukapuka, pukauka	<i>GUA:</i> pukauka, pukapuka. <i>ESP:</i> chiste. <i>QUE:</i> asichiy qillqa, asina qilla. <i>AYM:</i> k'usillu. 
orovarai	<i>GUA:</i> orovara<s>i</s>. <i>ESP:</i> dado. <i>QUE:</i> mach'ina. <i>AYM:</i> jakhu tika. 
komeguä	<i>GUA:</i> komeguä. <i>ESP:</i> dañar, deteriorar, ajar. <i>QUE:</i> waqlliy. <i>AYM:</i> thanthaña, llinq'iña. 
aveigua	<i>GUA:</i> aveigua. <i>ESP:</i> de la misma edad. <i>QUE:</i> mita. <i>AYM:</i> mitani. 
kipietavae	<i>GUA:</i> k<s>i</s>p<s>i</s>etavae. <i>ESP:</i> de muchas esquinas. <i>QUE:</i> k'uchurara, k'uchusapa. <i>AYM:</i> k'achirara, k'uchurara. 
yoaka, miariyoaka	<i>GUA:</i> yoaka, miariyoaka. <i>ESP:</i> debate. <i>QUE:</i> siminakuy, rimanakuy. <i>AYM:</i> kutthapiwi. 
miariyoaka, yoaka	<i>GUA:</i> yoaka, miariyoaka. <i>ESP:</i> debate. <i>QUE:</i> siminakuy, rimanakuy. <i>AYM:</i> kutthapiwi. 
apoangareko	<i>GUA:</i> apoangareko. <i>ESP:</i> deber. <i>QUE:</i> kamay. <i>AYM:</i> luraña, phuqhaña. 
jeögue ipuerembae	<i>GUA:</i> jeögue ipuerembae. <i>ESP:</i> débil. <i>QUE:</i> ch'ukalli (L/H). <i>AYM:</i> iwsi. 
pakure	<i>GUA:</i> pakure. <i>ESP:</i> decagramo. <i>QUE:</i> chunka aqnu. <i>AYM:</i> tunka ramu. 
patijäaka	<i>GUA:</i> pat<s>i</s>jäaka. <i>ESP:</i> decalitro. <i>QUE:</i> chunka p'uylu. <i>AYM:</i> tunka litru. 
pañejäata	<i>GUA:</i> pañejäata. <i>ESP:</i> decámetro. <i>QUE:</i> chunka thatki. <i>AYM:</i> tunka chiqta. 
pañejäata piyovake	<i>GUA:</i> pañejäata p<s>i</s>yovake. <i>ESP:</i> decámetro cuadrado. <i>QUE:</i> tawak'uchu chunka thatki. <i>AYM:</i> tunka chiqta sinilla. 
pati	<i>GUA:</i> pat<s>i</s>. <i>ESP:</i> decena. <i>QUE:</i> chunkakuna, chunkachisqa. <i>AYM:</i> tunkanaka. 
pati etati	<i>GUA:</i> pat<s>i</s> etat<s>i</s>. <i>ESP:</i> decena de millar. <i>QUE:</i> waranqap chunkan, chunkachisqan. <i>AYM:</i> waranqa tunkanaka. 
pati etati etata	<i>GUA:</i> pat<s>i</s> etat<s>i</s> etata. <i>ESP:</i> decena de millar de millón. <i>QUE:</i> junu waranqap chunkan, chunkachisqan. <i>AYM:</i> waranqa tunka jununaka. 
pati etata	<i>GUA:</i> pat<s>i</s> etata. <i>ESP:</i> decena de millón. <i>QUE:</i> junup chunkakunan, chunkachisqan. <i>AYM:</i> tunka jununaka. 
tijäakaparai	<i>GUA:</i> t<s>i</s>jäakapara<s>i</s>. <i>ESP:</i> decilitro (dl). <i>QUE:</i> chunkacha p'uylu. <i>AYM:</i> tunkachjch'aqa. 
pakaraika	<i>GUA:</i> pakara<s>i</s>ka. <i>ESP:</i> decimal (número 0,8). <i>QUE:</i> chunkachasqa. <i>AYM:</i> tunkaqa. 
pakaraika, yepokatu	<i>GUA:</i> pakara<s>i</s>ka, yepokatu. <i>ESP:</i> decimal (sistema numérico). <i>QUE:</i> chunkachasqa tupu. <i>AYM:</i> tunkacha. 
yepokatu, pakaraika	<i>GUA:</i> pakara<s>i</s>ka, yepokatu. <i>ESP:</i> decimal (sistema numérico). <i>QUE:</i> chunkachasqa tupu. <i>AYM:</i> tunkacha. 
ñejäataparai	<i>GUA:</i> ñejäatapara<s>i</s>. <i>ESP:</i> decímetro (dm). <i>QUE:</i> chunkacha thatki. <i>AYM:</i> tunkachja. 
ñejäataparai piyovake	<i>GUA:</i> ñejäatapara<s>i</s> p<s>i</s>yovake. <i>ESP:</i> decímetro cuadrado. <i>QUE:</i> tawak'uchu chunkacha thatki. <i>AYM:</i> tunkachja sinilla. 
ñejäataparai orovavae	<i>GUA:</i> ñejäatapara<s>i</s> orovavae. <i>ESP:</i> decímetro cúbico (dm). <i>QUE:</i> wayru chunkacha thatki. <i>AYM:</i> tunkachja tika. 
pañandepoa	<i>GUA:</i> pañandepoa. <i>ESP:</i> décimo (orden). <i>QUE:</i> chunka ñiqi. <i>AYM:</i> tunkiri, p'iti tunkaqa. 
oyapo jeivae	<i>GUA:</i> oyapo jeivae. <i>ESP:</i> decisión. <i>QUE:</i> juyaku (H), nikusqan. <i>AYM:</i> amtata, amtawi. 
Mborokuaimi	<i>GUA:</i> Mborokuaimi. <i>ESP:</i> Decreto Supremo. <i>QUE:</i> Suyup Kamachiynin. <i>AYM:</i> Kamachi. 
poakä	<i>GUA:</i> poakä. <i>ESP:</i> dedo. <i>QUE:</i> ruk'ana. <i>AYM:</i> luk'ana. 
poakä mbuku	<i>GUA:</i> poakä mbuku. <i>ESP:</i> dedo medio. <i>QUE:</i> chawpi ruk'ana. <i>AYM:</i> taypi luk'ana. 
ñemomichika	<i>GUA:</i> ñemomichika. <i>ESP:</i> deductivo. <i>QUE:</i> riruktiwu. 
epi	<i>GUA:</i> ep<s>i</s>. <i>ESP:</i> defender. <i>QUE:</i> amachay. <i>AYM:</i> jark'aqaña, amachaña. 
tekomombe	<i>GUA:</i> tekomombe. <i>ESP:</i> definición. <i>QUE:</i> yuyaynin. <i>AYM:</i> unanchawi. 
ñemboapi	<i>GUA:</i> ñemboap<s>i</s>. <i>ESP:</i> definir. <i>QUE:</i> imaniy, yuyaynin. <i>AYM:</i> uñacht'ayaña. 
aveigua	<i>GUA:</i> aveigua. <i>ESP:</i> del mismo (tamaño, peso, capacidad). <i>QUE:</i> chhikan. <i>AYM:</i> ukch'a pura. 
mboekoka	<i>GUA:</i> mboekoka. <i>ESP:</i> delator, acusador. <i>QUE:</i> ch'ataq, ch'atiri. <i>AYM:</i> ch'atiri, inqhantiti, jaqjatiri. 
kuatiangeta	<i>GUA:</i> kuatiangeta. <i>ESP:</i> deletrear. <i>QUE:</i> sanampay. <i>AYM:</i> arsuyxaña. 
jeögue, opëkatu, tätambae	<i>GUA:</i> jeögue, opëkatu, tätambae. <i>ESP:</i> deleznable. <i>QUE:</i> phillmi. <i>AYM:</i> phaja, suchtiri. 
opëkatu, jeögue, tätambae	<i>GUA:</i> jeögue, opëkatu, tätambae. <i>ESP:</i> deleznable. <i>QUE:</i> phillmi. <i>AYM:</i> phaja, suchtiri. 
tätambae, jeögue, opëkatu	<i>GUA:</i> jeögue, opëkatu, tätambae. <i>ESP:</i> deleznable. <i>QUE:</i> phillmi. <i>AYM:</i> phaja, suchtiri. 
pöi, pirëri	<i>GUA:</i> pöi, pirëri. <i>ESP:</i> delgado. <i>QUE:</i> tullu. <i>AYM:</i> juch'usa. 
pirëri, pöi	<i>GUA:</i> pöi, pirëri. <i>ESP:</i> delgado. <i>QUE:</i> tullu. <i>AYM:</i> juch'usa. 
päve, yeokuaiapo	<i>GUA:</i> päve, yeokuaiapo. <i>ESP:</i> democracia. <i>QUE:</i> llaqta kamachiy. <i>AYM:</i> aski qamawi. 
yeokuaiapo, päve	<i>GUA:</i> päve, yeokuaiapo. <i>ESP:</i> democracia. <i>QUE:</i> llaqta kamachiy. <i>AYM:</i> aski qamawi. 
chauka	<i>GUA:</i> chauka. <i>ESP:</i> demostrar. <i>QUE:</i> qhawachiy, rikuchiy. <i>AYM:</i> uñacht'ayaña. 
papapiyova	<i>GUA:</i> papap<s>i</s>yova. <i>ESP:</i> denominador. <i>QUE:</i> phatmaq. <i>AYM:</i> ch'axtiri. 
ñeapo, ñemombeu	<i>GUA:</i> ñeapo, ñemombeu. <i>ESP:</i> denunciar. <i>QUE:</i> chat'ay. <i>AYM:</i> ch'ataña, qhananchaña. 
ñemombeu, ñeapo	<i>GUA:</i> ñeapo, ñemombeu. <i>ESP:</i> denunciar. <i>QUE:</i> chat'ay. <i>AYM:</i> ch'ataña, qhananchaña. 
tëtamiati	<i>GUA:</i> tëtamiat<s>i</s>. <i>ESP:</i> departamento. <i>QUE:</i> juch'uy suyu, llaqta. <i>AYM:</i> taypi suyu, marka. 
yuvanga	<i>GUA:</i> yuvanga. <i>ESP:</i> deporte. <i>QUE:</i> pukllay. <i>AYM:</i> anatawi. 
ñuvangaregua	<i>GUA:</i> ñuvangaregua. <i>ESP:</i> deportivo. <i>QUE:</i> pukllachasqa. <i>AYM:</i> anatawi. 
tekomboe	<i>GUA:</i> tekomboe. <i>ESP:</i> derecho. <i>QUE:</i> chayaqi. <i>AYM:</i> jiyi, wakisiwi. 
tekomboeteka	<i>GUA:</i> tekomboeteka. <i>ESP:</i> derechos humanos. <i>QUE:</i> runa chayaqi kamachiy, runap chayaqinkuna. <i>AYM:</i> jaqi jiyinaka. 
gueyi, oitika	<i>GUA:</i> guey<s>i</s>, oit<s>i</s>ka. <i>ESP:</i> derribado. <i>QUE:</i> urmachisqa. <i>AYM:</i> tinkuyata, jaqurpayata. 
oitika, gueyi	<i>GUA:</i> guey<s>i</s>, oit<s>i</s>ka. <i>ESP:</i> derribado. <i>QUE:</i> urmachisqa. <i>AYM:</i> tinkuyata, jaqurpayata. 
yeiti	<i>GUA:</i> yeit<s>i</s>. <i>ESP:</i> derribar. <i>QUE:</i> urmachiy. <i>AYM:</i> tinkuyana, jaqurpayaña. 
ñemomete, ñemoinge	<i>GUA:</i> ñemomete, ñemoinge. <i>ESP:</i> desafío. <i>QUE:</i> atipanakuy. <i>AYM:</i> thurkata,. 
ñemoinge, ñemomete	<i>GUA:</i> ñemomete, ñemoinge. <i>ESP:</i> desafío. <i>QUE:</i> atipanakuy. <i>AYM:</i> thurkata,. 
atimoai, mboyaoyao	<i>GUA:</i> at<s>i</s>moai, mboyaoyao. <i>ESP:</i> desagrupar. <i>QUE:</i> qutucharay, tantaray, t'aqaray. <i>AYM:</i> jaljatataña, t'aqjaraña. 
mboyaoyao, atimoai	<i>GUA:</i> at<s>i</s>moai, mboyaoyao. <i>ESP:</i> desagrupar. <i>QUE:</i> qutucharay, tantaray, t'aqaray. <i>AYM:</i> jaljatataña, t'aqjaraña. 
mbokuakua	<i>GUA:</i> mbokuakua. <i>ESP:</i> desarrollar. <i>QUE:</i> wiñay. <i>AYM:</i> sartaña. 
kuakua	<i>GUA:</i> kuakua. <i>ESP:</i> desarrollo. <i>QUE:</i> tanqay, riqsichiynin, kallpachaynin. <i>AYM:</i> sarta, jilta, sartawi. 
tekokuakua	<i>GUA:</i> tekokuakua. <i>ESP:</i> desarrollo personal. <i>QUE:</i> runayay. <i>AYM:</i> jaqi sarta, jaqitataña, ch'ikhitataña. 
momirata kuakua	<i>GUA:</i> mom<s>i</s>rata kuakua. <i>ESP:</i> desarrollo sostenible. <i>QUE:</i> taqyasqa tanqay. 
guirokuai, komeguä	<i>GUA:</i> gu<s>i</s>rokuai, komeguä. <i>ESP:</i> desastre. <i>QUE:</i> atisamqa (L). <i>AYM:</i> chiji. 
komeguä, guirokuai	<i>GUA:</i> gu<s>i</s>rokuai, komeguä. <i>ESP:</i> desastre. <i>QUE:</i> atisamqa (L). <i>AYM:</i> chiji. 
guirokuai araivipo	<i>GUA:</i> gu<s>i</s>rokuai ara<s>i</s>v<s>i</s>po. <i>ESP:</i> desastre natural. <i>QUE:</i> natural atisanqa. 
ñemoai	<i>GUA:</i> ñemoai. <i>ESP:</i> desbaratar, esparcir. <i>QUE:</i> ch'iqichiy. <i>AYM:</i> ch'aqchuña. 
mbutuu	<i>GUA:</i> mbutuu. <i>ESP:</i> descansar, divertirse, diversión. <i>QUE:</i> jawkay (L). <i>AYM:</i> samart'aña. 
ñemoña	<i>GUA:</i> ñemoña. <i>ESP:</i> descendencia, generación. <i>QUE:</i> panaka. <i>AYM:</i> yuwani. 
gueyi	<i>GUA:</i> guey<s>i</s>. <i>ESP:</i> descendente. <i>QUE:</i> uraqay. <i>AYM:</i> juk'aptawi, iraqawi. 
komeguäpoka	<i>GUA:</i> komeguäpoka. <i>ESP:</i> descomponedor. <i>QUE:</i> phiriq. 
moaiyao	<i>GUA:</i> moaiyao. <i>ESP:</i> descomponer. <i>QUE:</i> qutucharay, t'aqaray, phiriy. <i>AYM:</i> qutuchnuqaña, t'aqanuqaña. 
ñemoaiyao	<i>GUA:</i> ñemoaiyao. <i>ESP:</i> descomposición. <i>QUE:</i> qutucharay, t'aqaray, phiriy. <i>AYM:</i> qutuchnuqawi, jaljatataña. 
tembiukomeguä	<i>GUA:</i> tembiukomeguä. <i>ESP:</i> descomposición de alimentos. <i>QUE:</i> p'usquy. <i>AYM:</i> q'itaña, t'amaña, p'usquña. 
guiroviambae vae	<i>GUA:</i> gu<s>i</s>roviambae vae. <i>ESP:</i> desconfianza. <i>QUE:</i> suyanay, mana suyay. <i>AYM:</i> jiwjataña, jani munaña. 
papagueyi	<i>GUA:</i> papaguey<s>i</s>. <i>ESP:</i> descontar. <i>QUE:</i> yuparay. <i>AYM:</i> jaquqaña. 
mombeu	<i>GUA:</i> mombeu. <i>ESP:</i> describir. <i>QUE:</i> riqsichiy. <i>AYM:</i> arsusa yatiyaña, uñjarsuya. 
väe	<i>GUA:</i> väe. <i>ESP:</i> descubrir, ubicar, encontrar. <i>QUE:</i> tariy. <i>AYM:</i> jikxattaña, katjaña. 
pota	<i>GUA:</i> pota. <i>ESP:</i> desear, codiciar. <i>QUE:</i> munapayay. <i>AYM:</i> munaña. 
itaeki	<i>GUA:</i> itaeki. <i>ESP:</i> desempedrado. <i>QUE:</i> rumirarasqa. <i>AYM:</i> qalachata. 
tekomae	<i>GUA:</i> tekomae. <i>ESP:</i> desempeño. <i>QUE:</i> ruwasqan. <i>AYM:</i> lurt'awi. 
yapi	<i>GUA:</i> yap<s>i</s>. <i>ESP:</i> desenlace, final. <i>QUE:</i> tukuchaynin, tukukuynin, puchukaynin. <i>AYM:</i> tukuya. 
ivirasia	<i>GUA:</i> <s>i</s>v<s>i</s>ras<s>i</s>a. <i>ESP:</i> desenmaderar. <i>QUE:</i> k'ullunnay (L). 
pota	<i>GUA:</i> pota. <i>ESP:</i> deseo. <i>QUE:</i> munay. <i>AYM:</i> munaña. 
kirayoe	<i>GUA:</i> k<s>i</s>rayoe. <i>ESP:</i> desgrasar. <i>QUE:</i> jawinnay (L). 
juumbi, mongui, mboai	<i>GUA:</i> juumbi, mongui, mboai. <i>ESP:</i> deshacer. <i>QUE:</i> ruwaray, ruwannay. <i>AYM:</i> jararaña, pirqaraña (esp. c/ cosa). 
mongui, juumbi, mboai	<i>GUA:</i> juumbi, mongui, mboai. <i>ESP:</i> deshacer. <i>QUE:</i> ruwaray, ruwannay. <i>AYM:</i> jararaña, pirqaraña (esp. c/ cosa). 
mboai, juumbi, mongui	<i>GUA:</i> juumbi, mongui, mboai. <i>ESP:</i> deshacer. <i>QUE:</i> ruwaray, ruwannay. <i>AYM:</i> jararaña, pirqaraña (esp. c/ cosa). 
ikavimbaemavae	<i>GUA:</i> ikavimbaemavae. <i>ESP:</i> deshecho, desbaratado. <i>QUE:</i> t'aqmasqa, ch'iqiy. <i>AYM:</i> t'uxpita. 
yoavi, oyovakeä	<i>GUA:</i> yoav<s>i</s>, oyovakeä. <i>ESP:</i> desigual. <i>QUE:</i> ch'ulla ch'ulla, chaku chaku. <i>AYM:</i> ch'ulla ch'ulla, chaqu. 
oyovakeä, yoavi	<i>GUA:</i> yoav<s>i</s>, oyovakeä. <i>ESP:</i> desigual. <i>QUE:</i> ch'ulla ch'ulla, chaku chaku. <i>AYM:</i> ch'ulla ch'ulla, chaqu. 
siriri, osururu	<i>GUA:</i> s<s>i</s>r<s>i</s>r<s>i</s>, osururu. <i>ESP:</i> deslizarse, derrumbarse. <i>QUE:</i> suchuykuy, thuñiy, lluqhiy (L). <i>AYM:</i> suchtaña. 
osururu, siriri	<i>GUA:</i> s<s>i</s>r<s>i</s>r<s>i</s>, osururu. <i>ESP:</i> deslizarse, derrumbarse. <i>QUE:</i> suchuykuy, thuñiy, lluqhiy (L). <i>AYM:</i> suchtaña. 
ivirasia	<i>GUA:</i> <s>i</s>v<s>i</s>ras<s>i</s>a. <i>ESP:</i> desmontar. <i>QUE:</i> chaquy. <i>AYM:</i> chaquña. 
ivirayeiti	<i>GUA:</i> <s>i</s>v<s>i</s>raye<s>i</s>t<s>i</s>. <i>ESP:</i> desmonte. <i>QUE:</i> chaqu. <i>AYM:</i> qhuya laq'a, lluji. 
oyoasague, omiirei	<i>GUA:</i> oyoasague, om<s>i</s>ire<s>i</s>. <i>ESP:</i> desplazamiento. <i>QUE:</i> kuyukuy, puririy. <i>AYM:</i> jithtayawi. 
omiirei, oyoasague	<i>GUA:</i> oyoasague, om<s>i</s>ire<s>i</s>. <i>ESP:</i> desplazamiento. <i>QUE:</i> kuyukuy, puririy. <i>AYM:</i> jithtayawi. 
